date_and_time,pm25,o3,temperature,relative_humidity,dew_point,precipitation,rain,pressure_msl,surface_pressure,cloud_cover,vapour_pressure_deficit,wind_speed,wind_direction,wind_gusts
3/17/2019 13:00,50,0.054,17.9,55,8.7,0,0,1014.1,868,14,0.92,2.8,130,13.3
3/17/2019 14:00,52,0.049,15.4,70,9.8,0,0,1014.8,867.5,70,0.53,0.7,180,8.3
3/17/2019 15:00,67,0.04,14.8,72,9.9,0,0,1015.3,867.6,86,0.46,1.8,169,7.2
3/17/2019 16:00,64,0.036,14.5,73,9.7,0,0,1016,868.1,44,0.45,2.9,173,10.1
3/17/2019 17:00,64,0.029,13.4,77,9.5,0,0,1016.2,867.7,63,0.35,3.3,174,12.2
3/17/2019 18:00,61,0.028,13.1,80,9.6,0,0,1016.4,867.7,79,0.31,2.2,171,12.6
3/17/2019 19:00,84,0.025,13.1,79,9.6,0,0,1016.5,867.8,62,0.31,1.8,180,9.4
3/17/2019 20:00,80,0.024,12,83,9.2,0,0,1015.9,866.8,43,0.24,2.9,173,10.8
3/17/2019 21:00,91,0.038,11.5,84,8.9,0,0,1015.3,866,44,0.21,2.2,171,11.9
3/17/2019 22:00,86,0.037,11.8,81,8.6,0,0,1015.1,866,38,0.26,2.6,164,10.1
3/17/2019 23:00,73,0.027,11.8,79,8.3,0,0,1014.7,865.7,15,0.29,4,170,13
3/18/2019 0:00,73,0.023,9.7,89,8,0,0,1015.9,865.7,2,0.13,1.1,180,13
3/18/2019 1:00,103,0.025,11.7,83,8.8,0,0,1016.9,867.5,3,0.24,3.4,162,9.7
3/18/2019 2:00,130,0.035,14.6,73,9.9,0,0,1017.4,869.3,4,0.45,4.9,144,14.4
3/18/2019 3:00,158,0.041,16.9,64,10,0,0,1017.4,870.4,5,0.7,4.9,107,17.6
3/18/2019 4:00,97,0.062,18.4,56,9.4,0,0,1016.7,870.5,4,0.94,4.7,86,19.4
3/18/2019 5:00,83,0.083,20.7,43,7.6,0,0,1015.6,870.6,22,1.4,2.6,16,18.4
3/18/2019 6:00,53,0.081,16.6,62,9.2,0.7,0.7,1017.5,870.3,58,0.72,12.8,196,38.9
3/18/2019 7:00,26,0.056,17.5,55,8.4,0.1,0.1,1015.7,869.2,20,0.9,0.8,243,39.6
3/18/2019 8:00,28,0.057,16.7,64,10,0.7,0.7,1015.4,868.6,52,0.68,10.3,348,31.7
3/18/2019 9:00,47,0.059,15.9,65,9.4,0,0,1014.4,867.4,46,0.63,2.6,196,31.3
3/18/2019 10:00,32,0.038,16.2,63,9.3,0.4,0.4,1014.1,867.2,64,0.68,6.6,221,20.9
3/18/2019 11:00,33,0.04,15.7,69,10.1,0,0,1014.1,867,24,0.55,3.8,253,20.9
3/18/2019 12:00,51,0.04,14.3,75,9.8,0,0,1014.2,866.4,20,0.41,3.7,119,12.2
3/18/2019 13:00,50,0.026,12.5,86,10.2,0,0,1014.2,865.6,32,0.21,3.3,174,9.7
3/18/2019 14:00,51,0.019,12.2,87,10.2,0,0,1014.3,865.5,14,0.18,2.9,173,8.6
3/18/2019 15:00,58,0.018,11.4,90,9.9,0,0,1014.2,865.1,6,0.13,2.5,180,9.4
3/18/2019 16:00,61,0.019,10.8,89,9.1,0,0,1014.7,865.2,3,0.14,1.8,169,9.4
3/18/2019 17:00,53,0.015,10.3,89,8.5,0,0,1014.8,865,19,0.14,1.5,166,9
3/18/2019 18:00,48,0.015,10.1,87,8.1,0,0,1014.8,865,36,0.16,3.2,153,7.6
3/18/2019 19:00,39,0.015,11.2,81,8,0,0,1014.3,865.1,27,0.26,3.5,156,5.8
3/18/2019 20:00,37,0.022,10.3,85,7.9,0,0,1013,863.5,14,0.19,4.6,162,9.4
3/18/2019 21:00,48,0.02,10.2,84,7.6,0,0,1011.8,862.5,22,0.2,4.4,171,12.2
3/18/2019 22:00,59,0.012,9.8,86,7.5,0,0,1011.1,861.6,11,0.17,4.8,167,14
3/18/2019 23:00,46,0.01,8.9,89,7.2,0,0,1010.9,861.1,3,0.12,3.6,174,13.7
3/19/2019 0:00,50,0.013,9.4,92,8.1,0,0,1011.5,861.8,49,0.1,4.7,171,13
3/19/2019 1:00,97,0.006,9.8,89,8.1,0,0,1012.4,862.8,2,0.14,4.3,175,14.4
3/19/2019 2:00,97,0.011,13.3,80,9.9,0,0,1013.5,865.4,8,0.31,2.2,180,12.6
3/19/2019 3:00,100,0.029,15.4,65,9,0,0,1014.2,867,3,0.61,2.9,360,13.3
3/19/2019 4:00,108,0.05,16.9,59,8.8,0,0,1013.8,867.3,18,0.79,3.8,343,16.2
3/19/2019 5:00,73,0.065,18.2,51,8,0.1,0.1,1013.3,867.5,31,1.02,4.6,321,18.4
3/19/2019 6:00,63,0.081,19,47,7.5,0.1,0.1,1012.4,867.1,32,1.17,6.6,299,25.2
3/19/2019 7:00,42,0.071,19.3,49,8.3,0,0,1011.6,866.5,28,1.14,7.1,300,25.2
3/19/2019 8:00,45,0.067,18.6,53,8.9,0,0,1011.2,865.8,85,1,4.6,315,23
3/19/2019 9:00,47,0.064,16.8,61,9.3,0.5,0.5,1011.2,865,86,0.74,6.6,299,24.1
3/19/2019 10:00,62,0.073,16.4,64,9.6,0.1,0.1,1011.1,864.8,48,0.67,1.8,127,25.2
3/19/2019 11:00,86,0.081,15.7,69,10.1,0.4,0.4,1011.5,864.8,92,0.55,1.8,270,23
3/19/2019 12:00,99,0.065,14.9,73,10.1,0.5,0.5,1011.2,864.2,55,0.46,2.2,360,15.5
3/19/2019 13:00,85,0.051,13.1,84,10.5,0.5,0.5,1012.3,864.3,47,0.24,2,225,7.9
3/19/2019 14:00,57,0.047,12.4,91,11,0.5,0.5,1013,864.5,38,0.13,3.5,204,13
3/19/2019 15:00,60,0.041,12,88,10.1,0.4,0.4,1013.8,865,43,0.17,2.9,150,15.1
3/19/2019 16:00,46,0.039,11.3,90,9.8,0.8,0.8,1014.6,865.4,40,0.13,1.8,169,14.8
3/19/2019 17:00,54,0.028,10.9,92,9.6,0.1,0.1,1014.6,865.2,53,0.1,3.1,159,7.6
3/19/2019 18:00,39,0.033,10.7,91,9.3,0,0,1014.2,864.7,55,0.11,3.4,162,8.6
3/19/2019 19:00,43,0.027,10.5,89,8.7,0,0,1013.6,864.1,33,0.14,3.9,158,10.8
3/19/2019 20:00,41,0.022,9.9,90,8.3,0,0,1012.9,863.3,20,0.13,4.1,165,11.9
3/19/2019 21:00,32,0.023,9.3,92,8,0,0,1012.1,862.3,22,0.1,4.5,166,13.7
3/19/2019 22:00,38,0.022,8.9,92,7.7,0,0,1011.8,861.8,22,0.09,4.5,166,14
3/19/2019 23:00,44,0.019,8.4,93,7.4,0,0,1011.9,861.7,9,0.08,4.9,163,15.5
3/20/2019 0:00,38,0.019,9.1,89,7.3,0,0,1012.2,862.2,6,0.13,3.3,167,16.2
3/20/2019 1:00,46,0.015,9.9,87,7.8,0,0,1012.5,862.9,1,0.16,4.8,167,13.3
3/20/2019 2:00,61,0.018,13.4,85,11,0,0,1013.3,865.3,1,0.23,6.4,164,16.9
3/20/2019 3:00,50,0.036,16.2,62,9,0,0,1014,867.2,1,0.7,3.1,135,16.2
3/20/2019 4:00,53,0.052,17.9,49,7,0.1,0.1,1013.8,867.8,34,1.05,1.3,304,13.7
3/20/2019 5:00,57,0.067,19,43,6.2,0.1,0.1,1013.6,868.1,20,1.25,4.3,312,17.3
3/20/2019 6:00,41,0.065,19.6,43,6.8,0,0,1013.3,868.1,26,1.29,6.4,317,24.1
3/20/2019 7:00,36,0.065,19.8,44,7.2,0,0,1012.4,867.4,21,1.3,6.5,326,24.5
3/20/2019 8:00,47,0.069,20.1,43,7.2,0,0,1011.3,866.6,19,1.34,7.1,315,23
3/20/2019 9:00,43,0.063,19.9,44,7.4,0,0,1010.7,866,32,1.3,8.1,302,24.8
3/20/2019 10:00,48,0.07,19.3,46,7.3,0,0,1010.3,865.4,29,1.22,7.2,323,25.2
3/20/2019 11:00,60,0.079,18.8,47,7.4,0,0,1010.5,865.4,27,1.14,6.5,341,21.6
3/20/2019 12:00,84,0.085,18.4,45,6.2,0,0,1010.6,865.3,31,1.17,3.6,307,19.4
3/20/2019 13:00,90,0.077,16.9,51,6.7,0,0,1011.6,865.4,41,0.94,4.7,266,13.3
3/20/2019 14:00,63,0.065,14.9,67,8.8,0,0,1013.1,865.8,38,0.56,3.8,253,13.3
3/20/2019 15:00,56,0.06,14,73,9.2,0,0,1013.8,866,10,0.44,3.5,204,11.9
3/20/2019 16:00,26,0.041,12.9,74,8.4,0,0,1014.3,865.9,11,0.39,2.9,180,10.8
3/20/2019 17:00,29,0.031,12.6,75,8.2,0,0,1014.8,866.1,9,0.37,2.2,180,10.1
3/20/2019 18:00,26,0.027,12.1,76,8,0,0,1014.6,865.8,3,0.34,2.5,172,10.4
3/20/2019 19:00,21,0.029,11.8,76,7.7,0,0,1014,865.1,1,0.33,2.5,180,11.2
3/20/2019 20:00,23,0.021,11.6,76,7.4,0,0,1013.3,864.4,0,0.33,2.5,172,11.2
3/20/2019 21:00,22,0.014,11.5,75,7.2,0,0,1012.8,863.9,0,0.35,2.5,180,11.2
3/20/2019 23:00,25,0.014,11.7,71,6.6,0,0,1012.1,863.4,0,0.4,2.9,173,13.3
3/21/2019 0:00,40,0.01,9.6,82,6.7,0,0,1013.2,863.3,0,0.21,4,170,13.3
3/21/2019 1:00,48,0.005,10.5,80,7.1,0,0,1013.9,864.4,0,0.26,5.5,169,15.5
3/21/2019 2:00,58,0.013,14.4,80,10.9,0,0,1015,867.2,0,0.34,5.9,166,16.9
3/21/2019 3:00,58,0.028,17.6,55,8.4,0,0,1016.2,869.7,0,0.91,2,315,15.5
3/21/2019 4:00,80,0.046,18.8,50,8.2,0,0,1016.3,870.3,18,1.08,6.4,308,20.5
3/21/2019 5:00,63,0.066,19.8,46,7.9,0,0,1016.2,870.7,17,1.25,8.5,306,31
3/21/2019 6:00,35,0.057,20.5,43,7.5,0,0,1015.7,870.6,16,1.38,10.2,315,34.2
3/21/2019 7:00,20,0.043,21.1,43,8,0.2,0.2,1014.6,869.9,21,1.43,11.5,319,35.3
3/21/2019 8:00,19,0.044,21,42,7.6,0.1,0.1,1013.3,868.7,27,1.45,12.9,324,38.5
3/21/2019 9:00,18,0.045,20.6,44,7.9,0,0,1012.5,867.9,34,1.36,11.6,324,38.5
3/21/2019 10:00,19,0.044,19.9,46,7.8,0,0,1012,867.1,22,1.27,9.5,323,34.2
3/21/2019 11:00,26,0.045,19.2,46,7.4,0,0,1012.1,866.9,9,1.2,6.8,335,27.7
3/21/2019 12:00,27,0.041,17.8,65,11.1,0,0,1012.4,866.5,8,0.72,4.6,51,20.2
3/21/2019 13:00,48,0.024,15.4,72,10.5,0,0,1012.9,865.8,6,0.48,4.3,156,11.5
3/21/2019 14:00,60,0.011,14.9,70,9.5,0,0,1013.6,866.2,3,0.51,2.9,173,8.6
3/21/2019 15:00,82,0.009,14.1,71,9,0,0,1014.2,866.4,1,0.47,3.2,180,10.8
3/21/2019 16:00,78,0.007,13.5,73,8.7,0,0,1015,866.8,3,0.42,3.6,174,11.2
3/21/2019 17:00,85,0.006,13.2,72,8.4,0,0,1015.1,866.7,9,0.42,3.6,174,11.9
3/21/2019 18:00,78,0.006,13.1,73,8.3,0,0,1014.8,866.4,15,0.41,1.8,169,11.9
3/21/2019 19:00,85,0.004,12.7,74,8.2,0,0,1014.2,865.7,3,0.39,2.5,172,8.3
3/21/2019 20:00,51,0.008,12.4,73,7.7,0,0,1013.4,864.8,5,0.38,3.6,174,8.3
3/21/2019 21:00,59,0.006,12.1,73,7.3,0,0,1012.6,864,0,0.39,3.3,167,9
3/21/2019 22:00,51,0.009,12.1,71,7,0,0,1012.2,863.7,0,0.41,3.6,174,10.1
3/21/2019 23:00,49,0.01,11.8,71,6.8,0,0,1012.3,863.6,0,0.4,3.6,174,10.4
3/22/2019 0:00,53,0.005,11.6,68,6,0,0,1013,864.1,0,0.43,5.4,172,10.4
3/22/2019 1:00,69,0.005,13.2,65,6.7,0,0,1013.7,865.5,0,0.53,3.7,169,13
3/22/2019 2:00,111,0.028,16.2,65,9.6,0,0,1014.5,867.6,0,0.65,4.8,167,11.9
3/22/2019 3:00,126,0.04,19.1,45,6.9,0,0,1015.1,869.4,0,1.22,0.5,315,10.8
3/22/2019 4:00,90,0.064,20.3,41,6.7,0,0,1015,869.9,5,1.4,3.8,311,15.1
3/22/2019 5:00,64,0.072,21,40,7,0.1,0.1,1014.8,870,16,1.48,7.1,311,23
3/22/2019 6:00,17,0.043,21.5,38,6.5,0.1,0.1,1014.2,869.7,21,1.59,7.9,317,26.3
3/22/2019 7:00,15,0.043,21.7,36,6.1,0,0,1013.2,868.9,12,1.65,8,324,25.9
3/22/2019 8:00,19,0.045,22.2,34,5.4,0,0,1011.8,868,14,1.78,8.4,320,26.3
3/22/2019 9:00,21,0.045,21.8,33,4.9,0,0,1010.8,867,10,1.75,9.2,318,27.4
3/22/2019 10:00,27,0.048,21.4,33,4.5,0,0,1010.3,866.4,12,1.71,10.7,318,30.6
3/22/2019 11:00,27,0.047,20.1,40,6,0,0,1010.5,865.9,5,1.42,10.8,339,33.5
3/22/2019 12:00,43,0.045,18,63,10.8,0,0,1010.7,865.2,3,0.77,7.4,346,31.3
3/22/2019 13:00,40,0.042,18.5,38,3.9,0,0,1011.3,865.9,2,1.32,4.7,270,20.9
3/22/2019 14:00,45,0.029,15,63,8,0,0,1011.9,864.8,1,0.63,3.9,202,16.2
3/22/2019 15:00,42,0.038,14.2,62,7.1,0,0,1012.7,865.1,0,0.62,2.9,187,13.7
3/22/2019 16:00,38,0.039,13.7,63,6.8,0,0,1013.3,865.4,0,0.58,2.5,188,11.9
3/22/2019 17:00,52,0.024,13.3,65,6.8,0,0,1013.5,865.4,1,0.54,3.7,191,11.9
3/22/2019 18:00,63,0.017,12.9,65,6.5,0,0,1013,864.8,0,0.52,5.7,198,13.3
3/22/2019 19:00,51,0.021,15.1,50,4.6,0,0,1012.7,865.5,0,0.86,4.7,189,13.3
3/22/2019 20:00,48,0.017,15.7,44,3.6,0,0,1011.7,865,0,0.99,4,175,11.2
3/22/2019 21:00,41,0.013,14.7,48,3.8,0,0,1011.1,864,0,0.87,3,166,9.7
3/22/2019 22:00,41,0.014,14,51,3.9,0,0,1010.5,863.1,0,0.79,3.4,162,7.9
3/22/2019 23:00,38,0.017,11.9,61,4.6,0,0,1010.5,862.2,0,0.55,5.4,160,10.8
3/23/2019 0:00,53,0.007,11.5,61,4.2,0,0,1011.2,862.6,0,0.54,7.4,157,11.2
3/23/2019 3:00,135,0.039,18.8,45,6.5,0,0,1012.9,867.4,1,1.2,3.7,79,13.7
3/23/2019 4:00,88,0.066,20.2,42,6.9,0,0,1012.8,868,0,1.37,4.9,36,17.6
3/23/2019 5:00,45,0.067,21.5,41,7.7,0,0,1012.4,868.2,0,1.51,4.7,4,18.4
3/23/2019 6:00,57,0.078,22.5,39,7.9,0,0,1011.8,868.1,0,1.65,6.4,333,22.7
3/23/2019 7:00,30,0.057,23.2,39,8.3,0,0,1010.7,867.5,1,1.75,8.9,317,27.4
3/23/2019 8:00,30,0.054,23.2,38,8,0,0,1009.7,866.6,2,1.78,10.5,308,31.7
3/23/2019 9:00,26,0.056,22.9,37,7.5,0,0,1009.1,866,0,1.76,10.7,310,32
3/23/2019 10:00,29,0.058,22.4,38,7.4,0,0,1009.2,865.8,2,1.67,10.7,315,32
3/23/2019 11:00,28,0.058,21.3,43,8.3,0,0,1009.4,865.5,2,1.44,9.9,314,32
3/23/2019 12:00,44,0.058,19.1,66,12.6,0,0,1009.5,864.6,1,0.75,7.4,313,28.1
3/23/2019 13:00,142,0.079,18.6,53,8.9,0,0,1010.4,865.2,0,1,6.6,279,20.2
3/23/2019 14:00,141,0.074,17.3,58,8.9,0,0,1011.1,865.2,0,0.84,5.2,236,16.6
3/23/2019 15:00,113,0.057,16.4,61,8.9,0,0,1011.8,865.3,0,0.72,4.8,222,15.5
3/23/2019 16:00,150,0.048,15.2,67,9,0,0,1012.3,865.2,0,0.58,3.9,202,15.1
3/23/2019 17:00,139,0.043,14.3,70,8.8,0,0,1012.8,865.2,0,0.49,2.9,187,13.3
3/23/2019 18:00,105,0.03,13.2,74,8.7,0,0,1013.1,865,0,0.39,3.6,180,11.2
3/23/2019 19:00,95,0.034,13.5,71,8.3,0,0,1012.5,864.6,0,0.46,2.2,171,10.8
3/23/2019 20:00,93,0.027,12.4,75,8.1,0,0,1011.7,863.4,0,0.36,4.7,171,9.7
3/23/2019 21:00,95,0.027,12.3,74,7.8,0,0,1011.2,862.9,0,0.37,4.4,171,11.2
3/23/2019 22:00,87,0.024,12.1,74,7.6,0,0,1010.9,862.6,1,0.37,3.6,174,11.2
3/23/2019 23:00,89,0.028,11.7,75,7.3,0,0,1011.1,862.6,0,0.35,3.7,169,10.4
3/24/2019 0:00,161,0.028,11.1,78,7.3,0,0,1011.4,862.5,0,0.29,7,159,9.7
3/24/2019 1:00,164,0.012,13.3,71,8.1,0,0,1012,864.1,0,0.44,4.2,160,15.1
3/24/2019 2:00,152,0.02,16.6,65,10.1,0,0,1012.7,866.2,0,0.65,6.3,149,15.8
3/24/2019 3:00,165,0.044,19.5,52,9.5,0,0,1013.1,867.9,0,1.08,4.2,110,15.5
3/24/2019 4:00,159,0.067,21.3,48,9.7,0,0,1012.9,868.5,0,1.33,2.4,63,15.1
3/24/2019 5:00,130,0.083,22.7,44,10,0,0,1012.5,868.8,0,1.54,3.3,347,15.5
3/24/2019 6:00,80,0.087,23.8,39,9.1,0,0,1011.9,868.8,1,1.79,6.4,313,22.3
3/24/2019 7:00,74,0.091,24.2,38,8.9,0,0,1011.2,868.3,2,1.87,7.2,307,25.2
3/24/2019 8:00,81,0.092,24.2,37,8.6,0,0,1010.4,867.7,10,1.91,7.6,295,25.2
3/24/2019 9:00,62,0.078,23.7,38,8.3,0,0,1009.8,866.9,12,1.83,7,291,25.2
3/24/2019 10:00,83,0.084,23,38,8.1,0,0,1010,866.8,8,1.73,5.5,293,23
3/24/2019 11:00,122,0.094,22,43,8.9,0,0,1010.3,866.6,9,1.51,4.6,288,18
3/24/2019 12:00,117,0.092,20.9,46,8.7,0,0,1010.3,866.1,6,1.34,2.4,207,14.4
3/24/2019 13:00,137,0.089,18.5,60,10.7,0,0,1011.3,865.9,7,0.84,1.6,153,7.2
3/24/2019 14:00,183,0.083,16.4,73,11.6,0,0,1012.3,865.8,5,0.5,2.5,172,7.2
3/24/2019 15:00,144,0.071,15.3,78,11.5,0,0,1013,865.9,3,0.38,2.9,180,9.4
3/24/2019 16:00,141,0.057,14.2,83,11.3,0,0,1013.4,865.7,18,0.28,1.8,180,9.4
3/24/2019 17:00,145,0.056,13.4,86,11.1,0,0,1013.6,865.5,3,0.22,2.2,171,9.7
3/24/2019 18:00,153,0.055,13.2,85,10.8,0,0,1013.6,865.4,3,0.22,1.8,169,10.1
3/24/2019 19:00,152,0.048,13.2,83,10.5,0,0,1013.4,865.2,2,0.25,2.5,172,9.4
3/24/2019 20:00,165,0.045,12.9,84,10.2,0,0,1012.6,864.4,1,0.24,3.3,174,10.4
3/24/2019 21:00,158,0.042,12.7,84,10,0,0,1012.4,864.2,1,0.24,3.3,167,11.2
3/24/2019 22:00,152,0.046,12.2,85,9.8,0,0,1011.8,863.4,2,0.21,3.3,174,11.2
3/24/2019 23:00,169,0.031,11.7,87,9.6,0,0,1012.1,863.4,2,0.18,3.3,174,11.9
3/25/2019 0:00,160,0.028,11.3,91,9.9,0,0,1013.1,864.1,2,0.12,4.7,176,13.7
3/25/2019 1:00,207,0.014,12,90,10.3,0,0,1013.9,865.1,2,0.15,4.7,176,14
3/25/2019 2:00,237,0.016,16.5,74,11.9,0,0,1015,868.2,2,0.48,2.2,171,13.7
3/25/2019 3:00,247,0.035,18.6,65,11.9,0,0,1015.4,869.4,2,0.74,2.9,353,13
3/25/2019 4:00,241,0.061,20,60,11.9,0,0,1015.3,870,21,0.95,5.6,333,24.1
3/25/2019 5:00,182,0.089,20.9,58,12.4,0.1,0.1,1015.2,870.3,31,1.04,7.2,323,25.9
3/25/2019 6:00,165,0.104,21.5,58,13,0.1,0.1,1014.5,870,28,1.07,7.4,321,27.4
3/25/2019 7:00,96,0.08,20.4,63,13.1,0.2,0.2,1014,869.1,100,0.88,6.2,306,29.5
3/25/2019 8:00,105,0.076,18,70,12.6,1.4,1.4,1014.4,868.3,100,0.61,8.8,235,27
3/25/2019 9:00,102,0.087,17.4,72,12.2,2.1,2.1,1014,867.7,50,0.56,4.9,36,27.4
3/25/2019 10:00,92,0.083,16.1,80,12.6,1.4,1.4,1014.8,867.8,25,0.37,4.4,279,22
3/25/2019 11:00,100,0.084,16.9,75,12.4,0,0,1014,867.5,23,0.49,1.9,112,15.1
3/25/2019 12:00,92,0.089,16.4,86,14,0,0,1013.3,866.7,34,0.27,2.5,135,9.7
3/25/2019 13:00,80,0.062,14.3,88,12.4,0,0,1013.8,866.1,15,0.19,3.8,163,9.4
3/25/2019 14:00,75,0.045,13.2,92,11.9,0.9,0.9,1015.4,866.9,49,0.12,3.1,201,14.8
3/25/2019 15:00,54,0.045,12.9,93,11.8,1.5,1.5,1016.2,867.5,18,0.1,2.8,130,16.6
3/25/2019 16:00,55,0.042,12.1,95,11.3,0,0,1016.5,867.4,10,0.07,5.6,165,13.7
3/25/2019 17:00,57,0.034,11.3,96,10.7,0,0,1016.1,866.7,16,0.05,6.2,170,16.2
3/25/2019 18:00,60,0.024,10.9,95,10.2,0,0,1015.3,865.8,22,0.06,6.2,170,16.6
3/25/2019 19:00,56,0.025,10.6,94,9.7,0,0,1014.4,864.8,21,0.07,4.7,171,16.6
3/25/2019 20:00,51,0.029,10.5,93,9.5,0,0,1013.6,864.1,40,0.09,5.1,172,15.1
3/25/2019 21:00,88,0.025,11.2,90,9.6,0,0,1013,864,76,0.14,5.2,164,15.5
3/25/2019 22:00,69,0.018,11.7,89,9.9,0,0,1012.4,863.7,72,0.15,5.9,169,17.3
3/25/2019 23:00,77,0.018,11.8,88,9.9,0,0,1012.7,864,34,0.16,7,168,19.4
3/26/2019 0:00,60,0.028,12,85,9.5,0.5,0.5,1014.6,865.7,74,0.22,6.2,201,19.8
3/26/2019 1:00,45,0.027,12.2,89,10.4,2.7,2.7,1016.9,867.7,71,0.16,2.1,59,20.9
3/26/2019 2:00,33,0.029,12.2,93,11,0.6,0.6,1018.6,869.2,99,0.1,2.9,173,10.8
3/26/2019 3:00,42,0.024,12.3,93,11.2,0.6,0.6,1018.6,869.2,89,0.1,7.8,103,20.9
3/26/2019 4:00,45,0.024,14.4,80,10.9,0.3,0.3,1018.4,870.1,64,0.33,9.5,115,30.2
3/26/2019 5:00,48,0.03,15.6,73,10.8,1,1,1017.7,870,88,0.48,11,128,33.5
3/26/2019 6:00,41,0.047,16,70,10.6,0.6,0.6,1017.5,870,100,0.54,9.4,133,34.9
3/26/2019 7:00,36,0.048,15.9,69,10.2,0.2,0.2,1016.5,869.1,100,0.56,5.8,90,29.2
3/26/2019 8:00,30,0.057,15,75,10.7,0.8,0.8,1016.3,868.5,100,0.42,0.5,315,19.8
3/26/2019 9:00,22,0.051,15.1,76,10.9,0.7,0.7,1015.1,867.6,42,0.41,5,90,16.9
3/26/2019 10:00,23,0.035,15.8,73,11.1,0.2,0.2,1014.3,867.2,46,0.48,1.9,68,17.6
3/26/2019 11:00,29,0.032,13.9,79,10.3,5.2,5.2,1015.1,867,44,0.34,5.2,286,20.9
3/26/2019 12:00,33,0.03,13.2,91,11.7,0.2,0.2,1015.3,866.8,40,0.14,1.9,22,14.4
3/26/2019 13:00,23,0.024,12.2,95,11.4,0,0,1015.9,866.9,55,0.07,2.3,141,6.1
3/26/2019 14:00,20,0.027,11.8,94,10.8,0.1,0.1,1016.4,867.1,49,0.09,3.7,151,10.8
3/26/2019 15:00,21,0.026,11.5,92,10.2,0,0,1016.8,867.3,52,0.11,4,153,11.9
3/26/2019 16:00,19,0.029,11.1,91,9.7,0,0,1017.2,867.5,37,0.11,5,159,13.7
3/26/2019 17:00,22,0.025,10.4,93,9.3,0,0,1017,867,30,0.09,4.9,163,14
3/26/2019 18:00,14,0.026,9.7,95,8.9,0,0,1016.6,866.3,29,0.06,4.8,167,14.4
3/26/2019 19:00,12,0.023,9.2,95,8.4,0,0,1015.8,865.4,38,0.06,4.5,166,14.8
3/26/2019 20:00,9,0.023,8.7,94,7.8,0,0,1015.3,864.7,10,0.07,4.1,165,14.4
3/26/2019 21:00,10,0.025,8.5,93,7.5,0,0,1015.1,864.4,24,0.07,3.3,167,13.7
3/26/2019 22:00,17,0.017,8.4,92,7.2,0,0,1014.9,864.2,20,0.09,3,166,12.6
3/26/2019 23:00,21,0.014,8.4,90,6.9,0,0,1015,864.3,9,0.11,4.1,165,13.3
3/27/2019 0:00,27,0.009,8.3,89,6.7,0,0,1016,865.1,3,0.12,4.1,165,13.7
3/27/2019 1:00,33,0.01,9.5,87,7.4,0,0,1017.1,866.6,2,0.15,5.6,165,15.1
3/27/2019 2:00,49,0.012,13.7,76,9.5,0,0,1018.1,869.5,14,0.38,4.7,157,15.1
3/27/2019 3:00,64,0.017,15.8,64,9.1,0,0,1018.3,870.7,11,0.64,0,180,13.7
3/27/2019 4:00,62,0.039,17.3,62,10,0,0,1017.8,870.9,7,0.74,3.3,354,16.2
3/27/2019 5:00,30,0.053,18.9,55,9.6,0,0,1017.3,871.2,8,0.99,5.2,326,20.2
3/27/2019 6:00,27,0.06,20.2,50,9.4,0,0,1016.7,871.3,2,1.19,7.6,315,25.9
3/27/2019 7:00,30,0.067,20.9,48,9.4,0,0,1015.6,870.7,0,1.29,9.9,327,31.7
3/27/2019 8:00,25,0.048,21,50,10.1,0,0,1014.8,870,0,1.26,11.4,336,34.9
3/27/2019 10:00,24,0.047,20.8,51,10.1,0,0,1013,868.4,0,1.21,10.2,337,32.4
3/27/2019 11:00,28,0.046,19.8,54,10.3,0,0,1013.1,868,0,1.06,11.1,331,32.8
3/27/2019 12:00,30,0.041,17.9,65,11.2,0,0,1013.8,867.7,0,0.72,6.9,321,32
3/27/2019 13:00,35,0.033,15.2,79,11.5,0,0,1014.6,867.2,1,0.37,7.5,325,22.3
3/27/2019 15:00,54,0.03,13.6,81,10.4,0,0,1016,867.7,0,0.3,3.9,158,11.5
3/27/2019 16:00,48,0.021,13.1,81,9.9,0,0,1016,867.4,1,0.29,3.4,162,8.6
3/27/2019 17:00,58,0.013,12.6,81,9.4,0,0,1016.3,867.4,0,0.28,3,166,10.1
3/27/2019 18:00,30,0.02,12.2,80,8.9,0,0,1016.2,867.2,0,0.28,2.3,162,9.7
3/27/2019 19:00,36,0.01,12,78,8.4,0,0,1015.7,866.6,0,0.3,2.2,171,8.3
3/27/2019 20:00,18,0.016,11.5,78,7.9,0,0,1014.9,865.7,0,0.3,1.8,169,9.4
3/27/2019 21:00,29,0.015,11.6,74,7.1,0,0,1015,865.8,0,0.36,0.8,153,7.6
3/27/2019 22:00,33,0.011,11.1,74,6.6,0,0,1014.8,865.4,0,0.35,2.3,162,5.4
3/27/2019 23:00,31,0.006,11.1,70,5.9,0,0,1014.7,865.4,0,0.39,3.4,162,9.7
3/28/2019 5:00,63,0.064,21.1,51,10.6,0,0,1016.4,871.4,0,1.23,3.4,342,16.6
3/28/2019 6:00,34,0.072,21.9,51,11.2,0,0,1016,871.5,1,1.3,6.4,308,21.6
3/28/2019 7:00,43,0.081,22.3,50,11.3,0,0,1015.1,870.8,10,1.35,9.2,321,28.8
3/28/2019 8:00,57,0.076,22.4,52,12,0,0,1014.1,870.1,22,1.31,9.7,329,30.2
